Time,i0_x,i0_y,i0_z,mag1_x,mag1_y,mag1_z,mag2_x,mag2_y,mag2_z,
15.0894,0.191593,0.981474,0.00143826,0.438063,-0.898943,-0.00137778,0.985887,0.167412,-0.000714047,
15.0995,0.193168,0.981164,0.00163765,0.439126,-0.898425,-0.00105222,0.985759,0.168161,-0.000477433,
15.1096,0.194812,0.980839,0.00155014,0.439837,-0.898077,-0.000665659,0.985678,0.168638,-0.000254822,
15.1197,0.196235,0.980556,0.00117722,0.440197,-0.897901,-0.000294712,0.985637,0.168878,-8.17916e-05,
15.1298,0.19718,0.980367,0.000582352,0.440263,-0.897869,1.64385e-05,0.985623,0.168957,1.48841e-05,
15.1399,0.197478,0.980307,-0.000122515,0.440112,-0.897943,0.00025799,0.985621,0.168972,2.07027e-05,
15.15,0.197089,0.980385,-0.000802512,0.439807,-0.898092,0.000445514,0.985612,0.169026,-6.57521e-05,
15.1601,0.196105,0.980582,-0.00133086,0.439386,-0.898298,0.000604438,0.985579,0.169216,-0.000234236,
15.1702,0.194728,0.980856,-0.00161722,0.438857,-0.898557,0.000753946,0.98551,0.16962,-0.00046568,
15.1803,0.193222,0.981154,-0.00162625,0.438215,-0.89887,0.000895806,0.985394,0.170289,-0.000735523,
15.1904,0.191853,0.981423,-0.00138228,0.437462,-0.899236,0.00101158,0.985227,0.171249,-0.00101682,
15.2005,0.190836,0.981621,-0.000959329,0.436624,-0.899643,0.00106869,0.985009,0.172496,-0.00128273,
15.2106,0.190291,0.981728,-0.000460143,0.435766,-0.900059,0.00103291,0.984744,0.174003,-0.0015084,
15.2207,0.190228,0.98174,9.95526e-06,0.434981,-0.900439,0.000882792,0.984439,0.17572,-0.00167239,
15.2308,0.190566,0.981674,0.000367148,0.434375,-0.900732,0.000621087,0.984105,0.177576,-0.00175805,
15.2409,0.191157,0.981559,0.000565247,0.434041,-0.900893,0.00027907,0.983758,0.179489,-0.00175494,
15.251,0.191835,0.981427,0.000600503,0.434032,-0.900898,-8.78853e-05,0.983415,0.181364,-0.0016604,
15.2611,0.192454,0.981306,0.000505181,0.434339,-0.900749,-0.000412481,0.983092,0.183107,-0.00148084,
15.2712,0.192916,0.981215,0.000332987,0.434894,-0.900482,-0.000631943,0.982807,0.184633,-0.0012324,
15.2813,0.193184,0.981162,0.000141345,0.435574,-0.900153,-0.000703965,0.982573,0.185874,-0.000940427,
15.2914,0.193275,0.981145,-2.4237e-05,0.436235,-0.899833,-0.000617552,0.982399,0.186794,-0.000637398,
15.3015,0.193239,0.981152,-0.000139669,0.436736,-0.899589,-0.000395791,0.982285,0.187393,-0.000359311,
15.3116,0.193133,0.981173,-0.000203858,0.436978,-0.899472,-8.99085e-05,0.982224,0.187711,-0.000140958,
15.3217,0.193003,0.981198,-0.000233057,0.436917,-0.899502,0.000233555,0.982202,0.187827,-1.0854e-05,
15.3318,0.192872,0.981224,-0.000250703,0.436574,-0.899668,0.000508884,0.982199,0.187846,1.32085e-05,
15.3419,0.192732,0.981251,-0.000276532,0.436027,-0.899933,0.000686358,0.98219,0.187889,-7.2943e-05,
15.352,0.192565,0.981284,-0.000318548,0.435384,-0.900244,0.000742643,0.982154,0.188077,-0.000259104,
15.3621,0.192347,0.981327,-0.000370246,0.434764,-0.900544,0.000684041,0.982071,0.18851,-0.000522245,
15.3722,0.192073,0.98138,-0.000413579,0.434261,-0.900787,0.0005422,0.981927,0.189257,-0.000830065,
15.3823,0.191759,0.981442,-0.000426338,0.433929,-0.900947,0.000363908,0.981716,0.190349,-0.00114585,
15.3924,0.191445,0.981503,-0.000391214,0.433775,-0.901021,0.000198037,0.981438,0.191772,-0.00143376,
15.4025,0.191185,0.981554,-0.000303418,0.433761,-0.901028,8.32786e-05,0.981103,0.193478,-0.00166366,
15.4126,0.19103,0.981584,-0.000174282,0.433823,-0.900998,3.97996e-05,0.980725,0.195385,-0.00181466,
15.4227,0.191014,0.981587,-2.96172e-05,0.433887,-0.900967,6.66413e-05,0.980321,0.197401,-0.00187709,
15.4328,0.191138,0.981563,9.6732e-05,0.433893,-0.900965,0.000144935,0.979911,0.199426,-0.00185255,
15.4429,0.191369,0.981518,0.000172181,0.433803,-0.901008,0.000245433,0.979513,0.201373,-0.00175246,
15.453,0.191643,0.981465,0.000174766,0.433614,-0.901099,0.00033783,0.979142,0.203173,-0.00159536,
15.4631,0.191883,0.981418,9.97816e-05,0.433346,-0.901227,0.000399106,0.978807,0.204779,-0.00140381,
15.4732,0.192016,0.981392,-3.82451e-05,0.433038,-0.901376,0.000418702,0.978515,0.206171,-0.00120124,
15.4833,0.191992,0.981396,-0.000208816,0.432729,-0.901524,0.000399447,0.978265,0.207355,-0.00100934,
15.4934,0.191797,0.981435,-0.000373025,0.432452,-0.901657,0.000354482,0.978053,0.208353,-0.000846198,
15.5035,0.191457,0.981501,-0.000493325,0.432222,-0.901767,0.000301564,0.977871,0.209206,-0.000725249,
15.5136,0.191032,0.981584,-0.000542816,0.432037,-0.901856,0.000256778,0.977709,0.209962,-0.00065485,
15.5237,0.190599,0.981668,-0.000511627,0.431884,-0.901929,0.000229652,0.977556,0.210677,-0.000638331,
15.5338,0.190236,0.981738,-0.000408792,0.431742,-0.901997,0.000221074,0.977398,0.211405,-0.00067431,
15.5439,0.190003,0.981783,-0.000259313,0.431598,-0.902066,0.00022439,0.977227,0.212197,-0.00075717,
15.554,0.189929,0.981798,-9.74079e-05,0.431446,-0.902139,0.000229058,0.977031,0.213096,-0.000877677,
15.5641,0.190006,0.981783,4.21035e-05,0.431293,-0.902212,0.000225427,0.976803,0.214135,-0.00102377,
15.5742,0.190195,0.981746,0.000131948,0.431151,-0.90228,0.000208985,0.976539,0.215335,-0.00118158,
15.5843,0.190438,0.981699,0.000158022,0.431036,-0.902335,0.000182629,0.976237,0.2167,-0.00133671,
15.5944,0.190669,0.981654,0.00012128,0.430954,-0.902374,0.000156228,0.975898,0.21822,-0.00147568,
15.6045,0.190833,0.981622,3.57527e-05,0.430902,-0.902399,0.000143637,0.975528,0.219871,-0.00158741,
15.6146,0.190896,0.98161,-7.63846e-05,0.430859,-0.902419,0.000158128,0.975132,0.221619,-0.00166442,
15.6247,0.190844,0.98162,-0.000191083,0.430794,-0.90245,0.000207673,0.97472,0.223423,-0.00170376,
15.6348,0.190691,0.98165,-0.000288245,0.430674,-0.902508,0.000291591,0.974301,0.225243,-0.00170713,
15.6449,0.190462,0.981695,-0.000355616,0.430466,-0.902607,0.000399599,0.973883,0.227042,-0.00168041,
15.655,0.19019,0.981747,-0.000389984,0.430155,-0.902755,0.00051362,0.973474,0.228793,-0.00163255,
15.6651,0.189907,0.981802,-0.000395755,0.429742,-0.902952,0.000611884,0.973076,0.230479,-0.00157398,
15.6752,0.189635,0.981855,-0.000381709,0.429252,-0.903185,0.000674193,0.972691,0.232097,-0.0015149,
15.6853,0.189386,0.981903,-0.000357185,0.428724,-0.903435,0.000686931,0.972319,0.233654,-0.00146378,
15.6954,0.189163,0.981946,-0.00032894,0.428207,-0.903681,0.000646477,0.971955,0.235164,-0.00142631,
15.7055,0.188965,0.981984,-0.000299605,0.427748,-0.903898,0.000560133,0.971595,0.236647,-0.00140498,
15.7156,0.188791,0.982017,-0.000268028,0.427383,-0.90407,0.000444382,0.971234,0.238121,-0.00139931,
15.7257,0.188645,0.982045,-0.000231165,0.42713,-0.90419,0.000321003,0.97087,0.239603,-0.00140662,
15.7358,0.188532,0.982067,-0.000186693,0.426983,-0.90426,0.000212127,0.970499,0.241102,-0.00142309,
15.7459,0.188462,0.982081,-0.000135339,0.426921,-0.904289,0.000135509,0.970119,0.242626,-0.00144485,
15.756,0.188441,0.982085,-8.20255e-05,0.426908,-0.904295,0.000101201,0.96973,0.244176,-0.00146884,
15.7661,0.18847,0.982079,-3.54081e-05,0.426902,-0.904298,0.00011031,0.969332,0.24575,-0.00149334,
15.7762,0.188538,0.982066,-5.88297e-06,0.426869,-0.904313,0.000155951,0.968926,0.247346,-0.00151806,
15.7863,0.188625,0.982049,-2.67357e-06,0.426781,-0.904355,0.000225907,0.968512,0.248964,-0.00154386,
15.7964,0.188703,0.982034,-3.08951e-05,0.426623,-0.904429,0.000306118,0.968089,0.250603,-0.00157218,
15.8065,0.188741,0.982027,-8.95171e-05,0.426396,-0.904537,0.00038401,0.967656,0.252268,-0.00160451,
15.8166,0.188711,0.982033,-0.000170881,0.426107,-0.904673,0.000450823,0.967212,0.253964,-0.00164187,
15.8267,0.188596,0.982055,-0.000261977,0.425771,-0.904831,0.000502501,0.966756,0.255696,-0.00168444,
15.8368,0.188395,0.982093,-0.000347178,0.425402,-0.905005,0.000539137,0.966284,0.257471,-0.00173156,
15.8469,0.188121,0.982146,-0.000411711,0.425012,-0.905188,0.000563398,0.965797,0.259293,-0.0017818,
15.857,0.187799,0.982207,-0.000444972,0.424609,-0.905376,0.000578595,0.965292,0.261165,-0.00183322,
15.8671,0.187464,0.982271,-0.000442809,0.4242,-0.905568,0.000587067,0.96477,0.263087,-0.00188365,
15.8772,0.187148,0.982332,-0.000408236,0.423788,-0.905761,0.000589383,0.964231,0.265056,-0.00193097,
15.8873,0.186881,0.982383,-0.000350433,0.423377,-0.905954,0.000584535,0.963676,0.267069,-0.00197323,
15.8974,0.186677,0.982421,-0.000282372,0.422973,-0.906142,0.000570941,0.963105,0.269119,-0.00200878,
15.9075,0.186539,0.982448,-0.000217739,0.422585,-0.906323,0.000547807,0.962521,0.271199,-0.00203632,
15.9176,0.186456,0.982463,-0.000167936,0.422221,-0.906493,0.000516328,0.961926,0.273302,-0.00205494,
15.9277,0.186409,0.982472,-0.000139922,0.421887,-0.906648,0.00048022,0.961322,0.275419,-0.00206423,
15.9378,0.186376,0.982479,-0.000135322,0.421586,-0.906788,0.000445375,0.960712,0.277539,-0.00206437,
15.9479,0.186333,0.982487,-0.000150894,0.421315,-0.906914,0.000418672,0.960098,0.279655,-0.00205632,
15.958,0.186266,0.982499,-0.000180069,0.421062,-0.907032,0.000406294,0.959483,0.281758,-0.00204192,
15.9681,0.186166,0.982518,-0.000215039,0.420813,-0.907147,0.00041205,0.958869,0.283842,-0.0020239,
15.9782,0.186033,0.982544,-0.000248773,0.42055,-0.907269,0.000436207,0.958256,0.285905,-0.00200574,
15.9883,0.18587,0.982574,-0.000276447,0.420257,-0.907405,0.000475204,0.957644,0.287947,-0.00199133,
15.9984,0.185687,0.982609,-0.000296007,0.419924,-0.907559,0.000522355,0.957032,0.289974,-0.00198458,
16.0085,0.185492,0.982646,-0.000307854,0.419547,-0.907733,0.000569364,0.956418,0.291996,-0.00198882,
16.0186,0.18529,0.982684,-0.000313904,0.419131,-0.907925,0.000608266,0.955796,0.294024,-0.00200633,
16.0287,0.185086,0.982722,-0.000316425,0.418687,-0.90813,0.000633259,0.955163,0.296073,-0.00203795,
16.0388,0.184882,0.982761,-0.00031706,0.41823,-0.908341,0.000641972,0.954514,0.298158,-0.00208288,
16.0489,0.184677,0.982799,-0.000316338,0.417776,-0.90855,0.000635855,0.953845,0.300293,-0.00213883,
16.059,0.184473,0.982837,-0.000313778,0.417336,-0.908752,0.000619622,0.953151,0.302485,-0.00220227,
16.0691,0.184272,0.982875,-0.000308473,0.416917,-0.908944,0.000599929,0.952432,0.304743,-0.00226899,
16.0792,0.184076,0.982912,-0.000299887,0.416518,-0.909127,0.00058368,0.951686,0.307065,-0.00233468,
16.0893,0.183889,0.982947,-0.000288543,0.416133,-0.909303,0.0005764,0.950913,0.309448,-0.00239549,
16.0994,0.183713,0.98298,-0.000276322,0.415752,-0.909478,0.000581086,0.950117,0.311885,-0.00244848,
16.1095,0.183549,0.98301,-0.000266232,0.415362,-0.909656,0.000597777,0.949299,0.314365,-0.00249193,
16.1196,0.183394,0.98304,-0.000261705,0.414953,-0.909843,0.000623888,0.948462,0.31688,-0.00252534,
16.1297,0.18324,0.983068,-0.000265608,0.414518,-0.910041,0.000655132,0.947611,0.319417,-0.00254935,
16.1398,0.183078,0.983098,-0.000279305,0.414055,-0.910251,0.000686741,0.946747,0.321969,-0.00256545,
16.1499,0.1829,0.983131,-0.000302041,0.413566,-0.910474,0.00071461,0.945872,0.324529,-0.00257565,
16.16,0.182697,0.983169,-0.000330873,0.413056,-0.910705,0.000736107,0.944989,0.327092,-0.00258216,
16.1701,0.182464,0.983212,-0.000361196,0.412531,-0.910943,0.000750355,0.944098,0.329656,-0.00258712,
16.1802,0.182204,0.983261,-0.000387741,0.411999,-0.911184,0.000758024,0.943198,0.332221,-0.00259241,
16.1903,0.181921,0.983313,-0.000405782,0.411463,-0.911426,0.000760749,0.942289,0.334789,-0.00259952,
16.2004,0.181627,0.983367,-0.000412244,0.410928,-0.911668,0.000760432,0.941371,0.337362,-0.00260957,
16.2105,0.181332,0.983422,-0.00040642,0.410394,-0.911908,0.000758645,0.940442,0.339943,-0.00262325,
16.2206,0.181049,0.983474,-0.000390113,0.409863,-0.912147,0.000756323,0.939501,0.342536,-0.00264089,
16.2307,0.180787,0.983522,-0.000367189,0.409333,-0.912385,0.000753787,0.938546,0.345145,-0.00266245,
16.2408,0.180547,0.983566,-0.00034267,0.408807,-0.912621,0.000751048,0.937575,0.347774,-0.00268758,
16.2509,0.180331,0.983606,-0.000321606,0.408283,-0.912855,0.000748233,0.936587,0.350424,-0.00271567,
16.261,0.180131,0.983643,-0.000308021,0.407762,-0.913088,0.000745939,0.935581,0.3531,-0.00274589,
16.2711,0.17994,0.983678,-0.000304175,0.407244,-0.913319,0.000745383,0.934557,0.355802,-0.00277731,
16.2812,0.179746,0.983713,-0.000310296,0.406726,-0.91355,0.000748247,0.933513,0.358531,-0.00280903,
16.2913,0.179542,0.98375,-0.000324797,0.406206,-0.913781,0.000756282,0.93245,0.361287,-0.00284029,
16.3014,0.179321,0.983791,-0.000344861,0.405677,-0.914016,0.000770761,0.931368,0.364067,-0.00287062,
16.3115,0.179078,0.983835,-0.000367212,0.405134,-0.914257,0.000791988,0.930267,0.366872,-0.0028999,
16.3216,0.178815,0.983883,-0.000388857,0.404571,-0.914506,0.000819002,0.929147,0.369698,-0.00292834,
16.3317,0.178533,0.983934,-0.00040761,0.403984,-0.914766,0.000849605,0.928009,0.372546,-0.00295641,
16.3418,0.178236,0.983988,-0.000422317,0.403369,-0.915037,0.000880728,0.926852,0.375415,-0.00298475,
16.3519,0.177929,0.984043,-0.000432772,0.402728,-0.915319,0.000909043,0.925676,0.378306,-0.00301389,
16.362,0.177614,0.9841,-0.000439427,0.402066,-0.91561,0.000931674,0.92448,0.381219,-0.00304417,
16.3721,0.177295,0.984158,-0.000443012,0.401388,-0.915908,0.00094682,0.923263,0.384156,-0.00307556,
16.3822,0.176975,0.984215,-0.000444223,0.400701,-0.916208,0.00095413,0.922025,0.387118,-0.00310764,
16.3923,0.176654,0.984273,-0.000443552,0.400013,-0.916509,0.00095473,0.920765,0.390105,-0.00313958,
16.4024,0.176334,0.98433,-0.000441304,0.399328,-0.916808,0.000950916,0.919483,0.393118,-0.00317034,
16.4125,0.176017,0.984387,-0.00043774,0.398649,-0.917103,0.000945587,0.918179,0.396153,-0.00319879,
16.4226,0.175703,0.984443,-0.000433281,0.397976,-0.917395,0.000941584,0.916854,0.399209,-0.00322398,
16.4327,0.175394,0.984498,-0.000428648,0.397306,-0.917686,0.000941093,0.91551,0.402282,-0.00324527,
16.4428,0.175089,0.984553,-0.000424878,0.396635,-0.917976,0.000945261,0.914148,0.405367,-0.00326245,
16.4529,0.174787,0.984606,-0.000423177,0.395958,-0.918268,0.000954089,0.91277,0.408461,-0.00327585,
16.463,0.174485,0.98466,-0.000424648,0.395272,-0.918564,0.000966612,0.911377,0.411559,-0.0032862,
16.4731,0.174181,0.984714,-0.000429976,0.394573,-0.918864,0.000981278,0.909971,0.41466,-0.00329458,
16.4832,0.173869,0.984769,-0.000439169,0.39386,-0.91917,0.000996412,0.908551,0.417761,-0.00330225,
16.4933,0.173548,0.984825,-0.000451451,0.393135,-0.91948,0.00101062,0.907118,0.420863,-0.00331042,
16.5034,0.173214,0.984884,-0.000465348,0.392398,-0.919795,0.00102307,0.905671,0.423968,-0.00332017,
16.5135,0.172867,0.984945,-0.000478976,0.391652,-0.920113,0.00103354,0.90421,0.427076,-0.00333231,
16.5236,0.172507,0.985008,-0.00049044,0.390897,-0.920434,0.00104235,0.902732,0.43019,-0.0033473,
16.5337,0.172138,0.985073,-0.00049827,0.390137,-0.920756,0.00105007,0.901237,0.433313,-0.00336525,
16.5438,0.171764,0.985138,-0.000501754,0.389371,-0.921081,0.00105735,0.899723,0.436448,-0.00338599,
16.5539,0.171389,0.985203,-0.000501106,0.388599,-0.921407,0.00106465,0.898188,0.439597,-0.00340904,
16.564,0.171017,0.985268,-0.000497406,0.387821,-0.921734,0.0010722,0.896633,0.442762,-0.00343376,
16.5741,0.170649,0.985332,-0.00049234,0.387036,-0.922064,0.00108001,0.895055,0.445943,-0.00345937,
16.5842,0.170287,0.985394,-0.000487813,0.386246,-0.922395,0.00108798,0.893454,0.449141,-0.00348503,
16.5943,0.169928,0.985456,-0.000485522,0.385448,-0.922729,0.00109604,0.891831,0.452355,-0.00350991,
16.6044,0.16957,0.985518,-0.000486608,0.384645,-0.923064,0.0011043,0.890186,0.455584,-0.00353326,
16.6145,0.169209,0.98558,-0.000491452,0.383834,-0.923401,0.001113,0.888519,0.458826,-0.00355444,
16.6246,0.168842,0.985643,-0.000499662,0.383016,-0.923741,0.0011225,0.886832,0.462078,-0.00357303,
16.6347,0.168466,0.985707,-0.000510234,0.38219,-0.924083,0.00113313,0.885125,0.465339,-0.00358884,
16.6448,0.168079,0.985773,-0.000521819,0.381354,-0.924428,0.001145,0.8834,0.468606,-0.00360193,
16.6549,0.16768,0.985841,-0.000533045,0.380508,-0.924777,0.00115787,0.881658,0.471875,-0.00361264,
16.665,0.167272,0.985911,-0.000542777,0.37965,-0.92513,0.00117116,0.8799,0.475145,-0.00362146,
16.6751,0.166857,0.985981,-0.0005503,0.37878,-0.925486,0.00118399,0.878127,0.478414,-0.00362902,
16.6852,0.166435,0.986052,-0.000555363,0.377899,-0.925846,0.00119537,0.876339,0.481681,-0.00363598,
16.6953,0.16601,0.986124,-0.000558123,0.377009,-0.926209,0.00120443,0.874536,0.484947,-0.00364289,
16.7054,0.165584,0.986196,-0.000559011,0.376112,-0.926573,0.00121065,0.872718,0.488211,-0.00365014,
16.7155,0.165158,0.986267,-0.000558585,0.375211,-0.926938,0.00121399,0.870884,0.491475,-0.00365792,
16.7256,0.164733,0.986338,-0.000557404,0.374309,-0.927303,0.00121495,0.869035,0.494737,-0.00366617,
16.7357,0.164308,0.986409,-0.000555955,0.373406,-0.927667,0.00121451,0.86717,0.497999,-0.00367465,
16.7458,0.163886,0.986479,-0.000554638,0.372504,-0.92803,0.00121383,0.865288,0.501261,-0.00368304,
16.7559,0.163464,0.986549,-0.00055379,0.371603,-0.928391,0.00121411,0.863391,0.504523,-0.00369097,
16.766,0.163042,0.986619,-0.000553721,0.370701,-0.928752,0.00121629,0.861477,0.507783,-0.00369817,
16.7761,0.16262,0.986689,-0.000554723,0.369795,-0.929113,0.00122086,0.859549,0.511041,-0.0037045,
16.7862,0.162197,0.986758,-0.000557058,0.368884,-0.929474,0.00122783,0.857605,0.514295,-0.00371,
16.7963,0.16177,0.986828,-0.000560895,0.367966,-0.929838,0.00123676,0.855647,0.517546,-0.00371489,
16.8064,0.16134,0.986899,-0.000566241,0.367039,-0.930205,0.00124692,0.853675,0.520792,-0.00371947,
16.8165,0.160904,0.98697,-0.000572887,0.366102,-0.930574,0.00125744,0.851689,0.524034,-0.00372412,
16.8266,0.160461,0.987042,-0.000580385,0.365156,-0.930946,0.00126756,0.849689,0.527271,-0.00372919,
16.8367,0.160011,0.987115,-0.000588094,0.364201,-0.93132,0.00127673,0.847675,0.530503,-0.0037349,
16.8468,0.159553,0.987189,-0.000595281,0.363238,-0.931695,0.00128469,0.845645,0.533733,-0.00374137,
16.8569,0.15909,0.987264,-0.000601257,0.362269,-0.932073,0.00129143,0.8436,0.536959,-0.00374851,
16.867,0.158622,0.987339,-0.000605528,0.361294,-0.932451,0.00129716,0.841539,0.540183,-0.00375611,
16.8771,0.15815,0.987415,-0.000607903,0.360315,-0.93283,0.00130217,0.839462,0.543405,-0.00376384,
16.8872,0.157677,0.98749,-0.000608544,0.359332,-0.933209,0.00130673,0.837369,0.546625,-0.00377131,
16.8973,0.157205,0.987566,-0.000607933,0.358344,-0.933589,0.00131101,0.83526,0.549842,-0.00377811,
16.9074,0.156733,0.987641,-0.000606772,0.357353,-0.933969,0.00131512,0.833136,0.553055,-0.00378386,
16.9175,0.156263,0.987715,-0.000605822,0.356357,-0.934349,0.00131908,0.830998,0.556263,-0.00378826,
16.9276,0.155794,0.987789,-0.000605746,0.355358,-0.934729,0.00132286,0.828845,0.559465,-0.00379113,
16.9377,0.155323,0.987863,-0.000606966,0.354355,-0.93511,0.00132648,0.82668,0.56266,-0.00379241,
16.9478,0.154851,0.987938,-0.000609593,0.353349,-0.935491,0.00133001,0.824502,0.565846,-0.00379214,
16.9579,0.154376,0.988012,-0.000613424,0.352339,-0.935872,0.00133353,0.822313,0.569022,-0.00379051,
16.968,0.153897,0.988087,-0.000618011,0.351325,-0.936252,0.00133716,0.820114,0.572187,-0.0037878,
16.9781,0.153413,0.988162,-0.000622781,0.350308,-0.936634,0.00134098,0.817906,0.57534,-0.00378439,
16.9882,0.152924,0.988238,-0.000627168,0.349287,-0.937015,0.00134497,0.815687,0.578481,-0.00378068,
16.9983,0.152432,0.988314,-0.000630734,0.348262,-0.937396,0.00134903,0.81346,0.581609,-0.00377709,
17.0084,0.151937,0.98839,-0.000633248,0.347232,-0.937778,0.00135298,0.811223,0.584725,-0.003774,
17.0185,0.15144,0.988466,-0.000634699,0.346199,-0.93816,0.00135661,0.808976,0.58783,-0.00377169,
17.0286,0.150942,0.988542,-0.000635279,0.345162,-0.938542,0.00135974,0.806719,0.590924,-0.00377032,
17.0387,0.150444,0.988618,-0.000635306,0.344122,-0.938924,0.00136231,0.804451,0.594007,-0.00376989,
17.0488,0.149946,0.988694,-0.000635149,0.34308,-0.939305,0.00136437,0.802171,0.597082,-0.00377027,
17.0589,0.149448,0.988769,-0.000635153,0.342036,-0.939686,0.00136613,0.799881,0.600147,-0.0037712,
17.069,0.14895,0.988845,-0.000635584,0.340989,-0.940066,0.0013679,0.797578,0.603204,-0.00377235,
17.0791,0.148451,0.98892,-0.000636602,0.339941,-0.940446,0.00137002,0.795263,0.606253,-0.00377337,
17.0892,0.147951,0.988995,-0.000638267,0.338891,-0.940825,0.00137276,0.792937,0.609293,-0.00377392,
17.0993,0.147448,0.98907,-0.000640554,0.337837,-0.941204,0.00137628,0.790599,0.612323,-0.00377379,
17.1094,0.146944,0.989145,-0.000643372,0.336779,-0.941583,0.00138055,0.788251,0.615343,-0.00377285,
17.1195,0.146436,0.98922,-0.000646589,0.335716,-0.941962,0.00138537,0.785892,0.618352,-0.00377109,
17.1296,0.145926,0.989295,-0.000650038,0.334649,-0.942342,0.00139041,0.783524,0.62135,-0.00376863,
17.1397,0.145412,0.989371,-0.00065353,0.333576,-0.942722,0.00139527,0.781147,0.624336,-0.00376563,
17.1498,0.144894,0.989447,-0.000656859,0.332499,-0.943102,0.00139957,0.778761,0.627309,-0.0037623,
17.1599,0.144374,0.989523,-0.000659813,0.331418,-0.943483,0.00140307,0.776367,0.63027,-0.00375881,
17.17,0.143851,0.989599,-0.000662198,0.330334,-0.943863,0.00140562,0.773964,0.633219,-0.00375531,
17.1801,0.143326,0.989675,-0.000663872,0.329247,-0.944243,0.00140728,0.771552,0.636155,-0.00375184,
17.1902,0.1428,0.989751,-0.00066477,0.328159,-0.944622,0.00140821,0.769133,0.639078,-0.00374839,
