Time,i0_x,i0_y,i0_z,mag1_x,mag1_y,mag1_z,mag2_x,mag2_y,mag2_z,mag3_x,mag3_y,mag3_z,mag4_x,mag4_y,mag4_z,mag5_x,mag5_y,mag5_z,mag6_x,mag6_y,mag6_z,mag7_x,mag7_y,mag7_z,mag8_x,mag8_y,mag8_z,mag9_x,mag9_y,mag9_z,o0_x,o0_y,o0_z,
14.746,0.161553,0.986861,-0.00253603,0.343943,-0.938974,0.00563213,0.486835,0.873465,-0.00705316,0.704553,-0.709621,0.00660012,0.998309,0.058128,-0.000787551,0.999995,0.00328143,-5.31267e-05,0.999999,0.00159107,-6.01541e-05,0.999998,-0.00196539,-5.40927e-05,0.999989,-0.00468202,-2.22776e-05,0.994711,-0.10271,-0.000326439,0.47136,0.881941,5.92691e-05,
14.7561,0.159207,0.987242,-0.00254003,0.338754,-0.940858,0.0056313,0.480971,0.876708,-0.0070374,0.69994,-0.714172,0.00657672,0.998278,0.0586471,-0.000786038,0.999995,0.00330006,-5.27145e-05,0.999999,0.00160016,-6.00679e-05,0.999998,-0.00196163,-5.40368e-05,0.999989,-0.00469365,-2.24706e-05,0.994741,-0.102425,-0.000324968,0.471389,0.881925,5.89753e-05,
14.7662,0.156857,0.987618,-0.00254241,0.333556,-0.942713,0.00562805,0.475099,0.879904,-0.00701872,0.695315,-0.718675,0.00655039,0.998248,0.0591648,-0.000784116,0.999994,0.0033182,-5.2314e-05,0.999999,0.00160913,-5.99758e-05,0.999998,-0.00195791,-5.39807e-05,0.999989,-0.00470515,-2.26588e-05,0.99477,-0.102142,-0.000323509,0.471418,0.88191,5.8678e-05,
14.7763,0.154504,0.987989,-0.0025429,0.328352,-0.944539,0.00562202,0.469222,0.883052,-0.00699682,0.690681,-0.72313,0.00652098,0.998217,0.0596808,-0.000781763,0.999994,0.00333588,-5.19261e-05,0.999999,0.00161798,-5.98781e-05,0.999998,-0.00195423,-5.39244e-05,0.999989,-0.00471651,-2.2842e-05,0.994799,-0.101861,-0.000322061,0.471446,0.881895,5.83796e-05,
14.7864,0.152149,0.988354,-0.00254133,0.323145,-0.946333,0.00561306,0.463344,0.886151,-0.00697165,0.686042,-0.727533,0.00648853,0.998186,0.0601946,-0.000778986,0.999994,0.00335308,-5.15515e-05,0.999999,0.00162669,-5.97754e-05,0.999998,-0.00195058,-5.3868e-05,0.999989,-0.00472774,-2.302e-05,0.994827,-0.101581,-0.000320627,0.471475,0.881879,5.80831e-05,
14.7965,0.149795,0.988714,-0.00253772,0.317937,-0.948095,0.00560124,0.457467,0.889199,-0.00694339,0.681399,-0.731883,0.0064533,0.998155,0.060706,-0.000775814,0.999994,0.00336982,-5.11908e-05,0.999999,0.00163527,-5.96683e-05,0.999998,-0.00194697,-5.38116e-05,0.999989,-0.00473884,-2.31931e-05,0.994856,-0.101302,-0.000319206,0.471503,0.881864,5.77913e-05,
14.8066,0.147444,0.989067,-0.00253221,0.312731,-0.949825,0.00558683,0.451595,0.892196,-0.00691245,0.676756,-0.73618,0.00641574,0.998124,0.0612146,-0.000772304,0.999994,0.00338611,-5.08443e-05,0.999999,0.00164371,-5.95578e-05,0.999998,-0.00194341,-5.37552e-05,0.999989,-0.00474981,-2.33616e-05,0.994884,-0.101025,-0.0003178,0.471531,0.881849,5.75066e-05,
14.8167,0.145097,0.989414,-0.00252509,0.307529,-0.951522,0.00557031,0.445729,0.895141,-0.00687942,0.672113,-0.740421,0.00637645,0.998093,0.0617202,-0.000768531,0.999994,0.00340194,-5.0512e-05,0.999999,0.00165201,-5.94449e-05,0.999998,-0.00193988,-5.36991e-05,0.999989,-0.00476067,-2.35258e-05,0.994912,-0.10075,-0.000316408,0.471559,0.881834,5.72306e-05,
14.8268,0.142756,0.989755,-0.00251678,0.302335,-0.953186,0.00555228,0.439873,0.898034,-0.00684505,0.667474,-0.744607,0.00633613,0.998062,0.0622226,-0.000764585,0.999994,0.00341735,-5.01933e-05,0.999999,0.00166017,-5.93308e-05,0.999998,-0.00193639,-5.36435e-05,0.999989,-0.00477141,-2.36864e-05,0.994939,-0.100476,-0.000315032,0.471587,0.88182,5.6964e-05,
14.8369,0.140421,0.990089,-0.00250775,0.297147,-0.954816,0.00553345,0.434027,0.900874,-0.00681018,0.662838,-0.748737,0.00629558,0.998031,0.0627217,-0.000760568,0.999994,0.00343233,-4.98867e-05,0.999999,0.00166819,-5.92166e-05,0.999998,-0.00193293,-5.35887e-05,0.999989,-0.00478204,-2.38443e-05,0.994967,-0.100203,-0.000313669,0.471615,0.881805,5.67064e-05,
14.847,0.138093,0.990416,-0.00249854,0.291968,-0.956412,0.00551459,0.428191,0.903663,-0.00677566,0.658207,-0.752811,0.00625559,0.997999,0.0632174,-0.000756587,0.999994,0.00344689,-4.95902e-05,0.999999,0.00167607,-5.91034e-05,0.999998,-0.00192952,-5.35348e-05,0.999989,-0.00479255,-2.40004e-05,0.994994,-0.0999324,-0.00031232,0.471642,0.88179,5.64566e-05,
14.8571,0.135772,0.990737,-0.00248965,0.286797,-0.957976,0.00549643,0.422367,0.9064,-0.00674236,0.65358,-0.756832,0.00621694,0.997968,0.0637098,-0.000752748,0.999994,0.00346106,-4.93004e-05,0.999999,0.00168382,-5.89925e-05,0.999998,-0.00192614,-5.34822e-05,0.999988,-0.00480296,-2.41555e-05,0.995021,-0.0996628,-0.000310983,0.471669,0.881776,5.62125e-05,
14.8672,0.133458,0.991051,-0.00248159,0.281633,-0.959506,0.00547966,0.416552,0.909087,-0.00671102,0.648956,-0.760801,0.00618033,0.997937,0.0641992,-0.00074915,0.999994,0.00347483,-4.90136e-05,0.999999,0.00169143,-5.8885e-05,0.999998,-0.00192279,-5.34309e-05,0.999988,-0.00481325,-2.43107e-05,0.995048,-0.0993946,-0.000309656,0.471696,0.881761,5.59719e-05,
14.8773,0.131149,0.99136,-0.00247475,0.276476,-0.961005,0.00546486,0.410745,0.911726,-0.0066823,0.644336,-0.764718,0.00614634,0.997905,0.0646856,-0.000745878,0.999994,0.00348822,-4.87253e-05,0.999999,0.00169891,-5.87821e-05,0.999998,-0.00191947,-5.3381e-05,0.999988,-0.00482343,-2.44665e-05,0.995075,-0.0991279,-0.000308337,0.471723,0.881747,5.57322e-05,
14.8874,0.128844,0.991662,-0.00246944,0.271323,-0.962473,0.00545245,0.404944,0.914317,-0.00665666,0.639716,-0.768587,0.0061154,0.997874,0.0651695,-0.000743,0.999994,0.00350123,-4.84313e-05,0.999999,0.00170626,-5.86848e-05,0.999998,-0.00191619,-5.33325e-05,0.999988,-0.0048335,-2.46237e-05,0.995101,-0.0988625,-0.000307026,0.47175,0.881732,5.54914e-05,
14.8975,0.126542,0.991958,-0.00246583,0.266172,-0.96391,0.00544267,0.399147,0.916863,-0.00663437,0.635095,-0.77241,0.00608777,0.997842,0.0656511,-0.00074056,0.999994,0.00351386,-4.81272e-05,0.999999,0.00171349,-5.85939e-05,0.999998,-0.00191294,-5.32851e-05,0.999988,-0.00484345,-2.47824e-05,0.995127,-0.0985985,-0.000305722,0.471777,0.881718,5.52478e-05,
14.9076,0.124241,0.992249,-0.00246398,0.26102,-0.965318,0.0054356,0.39335,0.919365,-0.00661551,0.630471,-0.776189,0.00606349,0.997811,0.0661309,-0.000738577,0.999994,0.0035261,-4.78097e-05,0.999999,0.00172061,-5.85096e-05,0.999998,-0.00190971,-5.32388e-05,0.999988,-0.00485329,-2.49428e-05,0.995153,-0.098336,-0.000304425,0.471803,0.881704,5.50007e-05,
14.9177,0.121939,0.992535,-0.0024638,0.255867,-0.966697,0.00543112,0.387553,0.921824,-0.00659992,0.625843,-0.779926,0.00604243,0.997779,0.0666092,-0.00073704,0.999994,0.00353795,-4.74765e-05,0.999999,0.00172763,-5.84321e-05,0.999998,-0.00190651,-5.31933e-05,0.999988,-0.00486301,-2.51045e-05,0.995179,-0.0980748,-0.000303134,0.471829,0.88169,5.47501e-05,
14.9278,0.119635,0.992815,-0.0024651,0.250709,-0.968047,0.00542895,0.381752,0.924241,-0.00658727,0.621207,-0.783623,0.00602426,0.997747,0.0670864,-0.000735914,0.999994,0.0035494,-4.71268e-05,0.999998,0.00173454,-5.83607e-05,0.999998,-0.00190334,-5.31484e-05,0.999988,-0.00487261,-2.5267e-05,0.995205,-0.097815,-0.00030185,0.471855,0.881676,5.44968e-05,
14.9379,0.117328,0.99309,-0.00246761,0.245544,-0.96937,0.00542868,0.375945,0.926619,-0.00657707,0.616563,-0.787283,0.0060085,0.997715,0.0675628,-0.000735137,0.999994,0.00356044,-4.67611e-05,0.999998,0.00174135,-5.82946e-05,0.999998,-0.00190019,-5.31041e-05,0.999988,-0.00488209,-2.54298e-05,0.99523,-0.0975565,-0.000300575,0.471881,0.881662,5.42422e-05,
14.948,0.115017,0.993361,-0.00247095,0.240372,-0.970666,0.00542978,0.37013,0.928957,-0.00656868,0.611909,-0.790906,0.00599454,0.997682,0.0680387,-0.000734626,0.999994,0.00357106,-4.63816e-05,0.999998,0.00174807,-5.82324e-05,0.999998,-0.00189707,-5.30601e-05,0.999988,-0.00489144,-2.5592e-05,0.995255,-0.0972994,-0.000299308,0.471907,0.881648,5.39883e-05,
14.9581,0.1127,0.993626,-0.00247474,0.235192,-0.971934,0.00543166,0.364307,0.931256,-0.00656138,0.607244,-0.794493,0.00598168,0.99765,0.0685143,-0.000734283,0.999994,0.00358125,-4.59918e-05,0.999998,0.0017547,-5.81727e-05,0.999998,-0.00189397,-5.30165e-05,0.999988,-0.00490068,-2.57528e-05,0.99528,-0.0970437,-0.000298052,0.471933,0.881635,5.3737e-05,
14.9682,0.110379,0.993886,-0.00247858,0.230003,-0.973175,0.00543373,0.358475,0.933516,-0.00655444,0.602568,-0.798045,0.00596919,0.997617,0.0689896,-0.000734002,0.999994,0.003591,-4.55963e-05,0.999998,0.00176124,-5.81139e-05,0.999998,-0.00189089,-5.29732e-05,0.999988,-0.0049098,-2.59114e-05,0.995305,-0.0967893,-0.000296807,0.471958,0.881621,5.349e-05,
14.9783,0.108053,0.994142,-0.00248208,0.224806,-0.974388,0.00543541,0.352635,0.935738,-0.00654715,0.597882,-0.801562,0.00595638,0.997584,0.0694647,-0.000733676,0.999994,0.00360032,-4.52005e-05,0.999998,0.00176769,-5.80543e-05,0.999998,-0.00188784,-5.29304e-05,0.999988,-0.00491881,-2.60673e-05,0.995329,-0.0965362,-0.000295573,0.471983,0.881607,5.32488e-05,
14.9884,0.105723,0.994393,-0.00248489,0.219601,-0.975575,0.00543617,0.346788,0.937921,-0.00653886,0.593186,-0.805043,0.0059426,0.997551,0.0699395,-0.000733206,0.999993,0.00360919,-4.481e-05,0.999998,0.00177405,-5.79928e-05,0.999998,-0.00188482,-5.2888e-05,0.999988,-0.0049277,-2.62199e-05,0.995354,-0.0962844,-0.000294351,0.472009,0.881594,5.30141e-05,
14.9985,0.103389,0.994638,-0.00248676,0.21439,-0.976733,0.00543559,0.340934,0.940065,-0.00652904,0.588482,-0.808489,0.00592733,0.997518,0.0704138,-0.000732508,0.999993,0.00361764,-4.44304e-05,0.999998,0.00178032,-5.79283e-05,0.999998,-0.00188181,-5.2846e-05,0.999988,-0.00493648,-2.6369e-05,0.995378,-0.096034,-0.000293141,0.472034,0.881581,5.27859e-05,
15.0086,0.10105,0.994878,-0.00248499,0.209259,-0.977846,0.00524917,0.335152,0.942143,-0.00633775,0.583829,-0.811856,0.00575563,0.997483,0.0708966,-0.000744095,0.999993,0.0036264,-4.46018e-05,0.999998,0.0017867,-5.8173e-05,0.999998,-0.00187912,-5.24949e-05,0.999988,-0.00494617,-2.57726e-05,0.995401,-0.095797,-0.000274761,0.472128,0.88153,0.000218471,
15.0187,0.0987014,0.995114,-0.00245491,0.204559,-0.978843,0.00460359,0.32976,0.944048,-0.00567971,0.579473,-0.814975,0.00518276,0.997445,0.0714314,-0.000779749,0.999993,0.00363889,-4.47073e-05,0.999998,0.0017941,-5.89506e-05,0.999998,-0.001878,-5.17849e-05,0.999988,-0.00496152,-2.5135e-05,0.995417,-0.0956299,-0.000221824,0.472581,0.881287,0.000794204,
15.0288,0.0963793,0.995342,-0.00233848,0.200679,-0.97965,0.00361079,0.325148,0.945652,-0.00461424,0.575717,-0.817638,0.00426158,0.997401,0.0720518,-0.000812783,0.999993,0.00365491,-4.0846e-05,0.999998,0.00180286,-5.94681e-05,0.999998,-0.00187863,-5.18998e-05,0.999988,-0.00498263,-2.94198e-05,0.995422,-0.0955764,-0.000166513,0.47371,0.880679,0.00167142,
15.0389,0.0941975,0.995551,-0.00206584,0.19787,-0.980225,0.00242103,0.321647,0.946854,-0.00323737,0.572809,-0.819683,0.00307293,0.99735,0.0727489,-0.000809623,0.999993,0.00366701,-2.94564e-05,0.999998,0.001812,-5.89501e-05,0.999998,-0.00187911,-5.38303e-05,0.999987,-0.00500022,-4.30055e-05,0.995417,-0.0956271,-0.00014794,0.475709,0.879598,0.00269595,
15.049,0.0923424,0.995726,-0.00158573,0.196231,-0.980557,0.0011811,0.319487,0.947589,-0.00167293,0.570926,-0.821,0.00171355,0.997297,0.0734698,-0.000741575,0.999993,0.00366271,-1.00352e-05,0.999998,0.00181963,-5.71398e-05,0.999998,-0.00187635,-5.75461e-05,0.999988,-0.00499883,-6.61435e-05,0.995408,-0.0957188,-0.000197138,0.478623,0.878013,0.00370107,
15.0591,0.091038,0.995847,-0.00088996,0.195727,-0.980658,5.61501e-06,0.318778,0.947829,-6.35526e-05,0.57016,-0.821534,0.000288266,0.997248,0.0741295,-0.000594244,0.999993,0.0036301,1.34921e-05,0.999998,0.00182395,-5.45155e-05,0.999998,-0.00186797,-6.17257e-05,0.999988,-0.00496433,-9.32806e-05,0.995405,-0.0957534,-0.000325369,0.48235,0.875967,0.00453556,
15.0692,0.0904918,0.995897,-2.41127e-05,0.196239,-0.980556,-0.00103656,0.319495,0.947587,0.0014447,0.570517,-0.821285,-0.00109744,0.997211,0.074633,-0.000372609,0.999994,0.00356432,3.34151e-05,0.999998,0.00182438,-5.21224e-05,0.999998,-0.00185411,-6.42225e-05,0.999988,-0.00489249,-0.000114159,0.995417,-0.0956274,-0.000518632,0.48667,0.873571,0.00508693,
15.0793,0.0908385,0.995865,0.000918397,0.197612,-0.980278,-0.00191849,0.321477,0.946913,0.00272173,0.57192,-0.820306,-0.00234404,0.997191,0.0748994,-0.000100759,0.999994,0.00347199,4.0733e-05,0.999998,0.00182208,-5.10879e-05,0.999998,-0.0018382,-6.30883e-05,0.999988,-0.00479443,-0.000117447,0.995452,-0.0952657,-0.000739899,0.491294,0.870978,0.00529577,
15.0894,0.0920987,0.995748,0.00181636,0.199692,-0.979855,-0.00263859,0.324457,0.945893,0.00367193,0.574218,-0.818695,-0.00336393,0.997192,0.0748829,0.000183236,0.999994,0.0033716,2.85793e-05,0.999998,0.00181978,-5.20355e-05,0.999998,-0.001826,-5.76859e-05,0.999989,-0.0046962,-9.55354e-05,0.99551,-0.0946468,-0.000938376,0.49591,0.868359,0.00515977,
15.0995,0.0941651,0.995553,0.00254823,0.202339,-0.97931,-0.00319954,0.328099,0.944634,0.00424659,0.577196,-0.816595,-0.00408714,0.997215,0.0745846,0.000435688,0.999995,0.00328919,-4.731e-06,0.999998,0.0018207,-5.46672e-05,0.999998,-0.00182334,-4.93407e-05,0.999989,-0.00463176,-4.85991e-05,0.995589,-0.0938146,-0.00106309,0.500236,0.865876,0.00472807,
15.1096,0.0968177,0.995298,0.0030186,0.205415,-0.978668,-0.00359202,0.33205,0.943251,0.00444625,0.580596,-0.81418,-0.00446688,0.997254,0.0740544,0.000616631,0.999995,0.00325062,-5.42269e-05,0.999998,0.00182714,-5.77209e-05,0.999998,-0.00183319,-4.11463e-05,0.999989,-0.00463155,1.38539e-05,0.995678,-0.092871,-0.00107691,0.504061,0.863659,0.00408821,
15.1197,0.0997637,0.995006,0.00317655,0.208769,-0.977958,-0.00378936,0.335983,0.941858,0.00431254,0.584133,-0.811645,-0.00448425,0.997304,0.0733814,0.000697889,0.999995,0.00327303,-0.000109022,0.999998,0.00183916,-5.93642e-05,0.999998,-0.00185361,-3.68998e-05,0.999989,-0.00471044,7.48125e-05,0.995763,-0.0919533,-0.000967086,0.507262,0.861786,0.00334909,
15.1298,0.102688,0.994709,0.00302178,0.212212,-0.977216,-0.00375462,0.339634,0.94055,0.00391208,0.587525,-0.809195,-0.00415122,0.997355,0.0726769,0.000668181,0.999994,0.00335825,-0.000155131,0.999998,0.00185405,-5.79074e-05,0.999998,-0.00187748,-3.9528e-05,0.999988,-0.00485973,0.000114627,0.995832,-0.0912014,-0.000749386,0.509816,0.860279,0.00262323,
15.1399,0.105306,0.994437,0.00259861,0.215516,-0.976494,-0.00345652,0.342808,0.9394,0.00331768,0.590512,-0.807022,-0.00351066,0.997401,0.0720543,0.000534422,0.999994,0.00349077,-0.000179511,0.999998,0.00186686,-5.25784e-05,0.999998,-0.00189451,-4.96375e-05,0.999987,-0.0050465,0.000117395,0.995876,-0.0907243,-0.000464928,0.511793,0.859107,0.00201081,
15.15,0.107395,0.994214,0.00198136,0.218422,-0.97585,-0.00288749,0.345381,0.938459,0.00259276,0.59288,-0.805287,-0.00263258,0.997433,0.0716102,0.000319355,0.999993,0.00364086,-0.000174013,0.999998,0.00187198,-4.40576e-05,0.999998,-0.00189488,-6.48266e-05,0.999986,-0.00522125,7.6722e-05,0.99589,-0.0905738,-0.000170675,0.513332,0.858188,0.00158738,
15.1601,0.108821,0.994061,0.00125634,0.220681,-0.975344,-0.00207663,0.347274,0.937762,0.00178314,0.594481,-0.804108,-0.00160648,0.997447,0.0714095,5.64243e-05,0.999993,0.00377221,-0.000138004,0.999998,0.00186518,-3.45317e-05,0.999998,-0.00187339,-8.01498e-05,0.999986,-0.00533176,-1.20506e-06,0.995875,-0.0907328,7.37272e-05,0.514623,0.857415,0.00139637,
15.1702,0.109531,0.993983,0.000505725,0.222086,-0.975027,-0.00109243,0.348441,0.93733,0.000918134,0.595244,-0.803545,-0.000530726,0.997442,0.0714787,-0.000216742,0.999993,0.0038517,-7.87959e-05,0.999998,0.00184558,-2.71846e-05,0.999998,-0.00183227,-8.96807e-05,0.999986,-0.00533908,-9.84165e-05,0.99584,-0.0911196,0.000219354,0.515871,0.856665,0.00144637,
15.1803,0.109546,0.993982,-0.00020316,0.222515,-0.974929,-3.40713e-05,0.348845,0.93718,1.91688e-05,0.595174,-0.803597,0.000499467,0.997419,0.0718053,-0.000464815,0.999993,0.0038584,-9.77179e-06,0.999998,0.00181666,-2.52405e-05,0.999998,-0.00178152,-8.86744e-05,0.999986,-0.00523045,-0.00018978,0.995795,-0.0916065,0.000238435,0.51727,0.855821,0.00171328,
15.1904,0.108938,0.994048,-0.000822077,0.221952,-0.975057,0.000986043,0.348464,0.937322,-0.000888089,0.594344,-0.804209,0.00140321,0.997379,0.0723445,-0.000660033,0.999993,0.00378915,5.32171e-05,0.999998,0.00178596,-3.08443e-05,0.999998,-0.00173637,-7.55479e-05,0.999987,-0.00502485,-0.000250098,0.995755,-0.0920484,0.000129594,0.51898,0.854784,0.00214632,
15.2005,0.107813,0.99417,-0.00132064,0.220491,-0.975387,0.00186319,0.347296,0.937754,-0.00176339,0.592886,-0.805284,0.00212227,0.997329,0.0730295,-0.000785532,0.999993,0.00365915,9.60721e-05,0.999998,0.00176328,-4.41468e-05,0.999999,-0.00171233,-5.28976e-05,0.999989,-0.00476917,-0.000261526,0.99573,-0.0923133,-8.29444e-05,0.521107,0.853487,0.00267698,
15.2106,0.106291,0.994334,-0.00168211,0.218314,-0.975875,0.00251844,0.34538,0.938459,-0.00254788,0.590961,-0.806696,0.00262483,0.997274,0.0737841,-0.000836503,0.999994,0.00349755,0.000110051,0.999998,0.00175791,-6.29285e-05,0.999999,-0.00171972,-2.70828e-05,0.99999,-0.00452603,-0.000218999,0.99573,-0.0923085,-0.000355553,0.523694,0.8519,0.00322938,
15.2207,0.104506,0.994522,-0.00189892,0.215663,-0.976463,0.0029093,0.342818,0.939396,-0.00316885,0.588746,-0.808313,0.00290437,0.997218,0.074535,-0.000819319,0.999994,0.00333957,9.37638e-05,0.999998,0.00177564,-8.29423e-05,0.999998,-0.00175939,-6.39983e-06,0.999991,-0.00435657,-0.000132016,0.995759,-0.091997,-0.000635051,0.526721,0.85003,0.0037307,
15.2308,0.102592,0.994722,-0.00196979,0.212796,-0.977092,0.00303065,0.339784,0.940497,-0.00355235,0.58641,-0.810009,0.00297417,0.997167,0.0752221,-0.000749069,0.999995,0.00321738,5.30994e-05,0.999998,0.00181649,-9.8938e-05,0.999998,-0.00182141,1.60603e-06,0.999991,-0.00430358,-2.21945e-05,0.995814,-0.0914019,-0.000869843,0.530112,0.847918,0.00412024,
15.2409,0.100682,0.994917,-0.00189909,0.209956,-0.977706,0.0029074,0.33652,0.941669,-0.00364052,0.584104,-0.811674,0.00285935,0.997122,0.0758054,-0.000646026,0.999995,0.00315243,-7.46397e-07,0.999998,0.00187397,-0.000106109,0.999998,-0.00188735,-7.20087e-06,0.99999,-0.0043796,8.26322e-05,0.995887,-0.0905977,-0.00101992,0.53375,0.845631,0.00435612,
15.251,0.0989042,0.995096,-0.00169781,0.207348,-0.978264,0.00258224,0.333314,0.94281,-0.00340791,0.581957,-0.813216,0.00258896,0.997087,0.0762681,-0.000531654,0.999995,0.00315109,-5.44495e-05,0.999998,0.00193622,-0.000101554,0.999998,-0.00193566,-3.1851e-05,0.99999,-0.00456367,0.000156047,0.995969,-0.0896928,-0.00106381,0.537496,0.843254,0.00441897,
15.2611,0.0973754,0.995247,-0.00138467,0.205129,-0.978733,0.00210339,0.330462,0.943815,-0.00287185,0.580072,-0.814562,0.00219026,0.997061,0.0766155,-0.000424764,0.999995,0.00320444,-9.59839e-05,0.999998,0.0019888,-8.5302e-05,0.999998,-0.00194853,-6.61813e-05,0.999988,-0.00480729,0.000180162,0.996048,-0.0888062,-0.00100124,0.541207,0.840878,0.00431255,
15.2712,0.09619,0.995363,-0.000986197,0.203412,-0.979092,0.00151618,0.328224,0.944598,-0.00209291,0.578537,-0.815654,0.00168678,0.997041,0.0768706,-0.000338403,0.999995,0.00329191,-0.000117371,0.999998,0.00201857,-6.05741e-05,0.999998,-0.00191785,-0.000100474,0.999987,-0.00504789,0.000150207,0.996116,-0.0880445,-0.000851571,0.544752,0.838588,0.00406153,
15.2813,0.0954139,0.995438,-0.000534939,0.20227,-0.979329,0.00086038,0.326784,0.945098,-0.00116506,0.577425,-0.816443,0.00110008,0.997026,0.077066,-0.000277992,0.999994,0.00338732,-0.000116124,0.999998,0.00201739,-3.31411e-05,0.999998,-0.00184846,-0.000124357,0.999986,-0.0052256,7.53862e-05,0.996166,-0.0874827,-0.000648421,0.548031,0.83645,0.00370694,
15.2914,0.0950794,0.99547,-6.61244e-05,0.201747,-0.979438,0.000172465,0.326228,0.945291,-0.000197993,0.576792,-0.816891,0.000453982,0.997013,0.0772348,-0.000241098,0.999994,0.00346557,-9.51892e-05,0.999998,0.00198482,-9.91053e-06,0.999998,-0.00175733,-0.000130054,0.999986,-0.00529869,-2.40982e-05,0.996195,-0.0871535,-0.000432161,0.550982,0.83451,0.00330014,
15.3015,0.0951845,0.99546,0.000386279,0.201858,-0.979415,-0.000509922,0.326532,0.945186,0.000703294,0.576678,-0.816972,-0.000220955,0.997,0.0774023,-0.000218903,0.999994,0.00350824,-6.16087e-05,0.999998,0.00192864,2.89548e-06,0.999999,-0.0016688,-0.000114943,0.999986,-0.00525353,-0.000122826,0.996204,-0.0870448,-0.000241771,0.55359,0.832784,0.00289604,
15.3116,0.0956962,0.99541,0.000792868,0.202582,-0.979265,-0.00114466,0.327586,0.94482,0.00145608,0.577096,-0.816676,-0.000885031,0.996986,0.0775795,-0.000199151,0.999994,0.00350688,-2.44242e-05,0.999998,0.00186334,1.47801e-06,0.999999,-0.00160742,-8.25541e-05,0.999987,-0.00510643,-0.000197018,0.996199,-0.0871066,-0.000107771,0.55588,0.831259,0.00254631,
15.3217,0.0965571,0.995327,0.00113058,0.203856,-0.978999,-0.00168565,0.329216,0.944252,0.00201025,0.578023,-0.816019,-0.00149052,0.996972,0.0777603,-0.00016993,0.999994,0.00346369,7.55856e-06,0.999998,0.0018065,-1.43808e-05,0.999999,-0.00159049,-4.16761e-05,0.999988,-0.00489772,-0.000230532,0.996185,-0.0872636,-4.74731e-05,0.557917,0.829894,0.00229334,
15.3318,0.0976923,0.995216,0.00138274,0.205575,-0.978639,-0.00208779,0.331224,0.943549,0.00234958,0.579393,-0.815046,-0.00198662,0.996959,0.0779244,-0.000123439,0.999994,0.00338965,2.76063e-05,0.999998,0.00177422,-4.10886e-05,0.999999,-0.00162268,-3.79973e-06,0.999989,-0.00467981,-0.000218433,0.99617,-0.0874322,-6.32107e-05,0.559794,0.828629,0.00216553,
15.3419,0.0990155,0.995085,0.00153806,0.20759,-0.978213,-0.00231498,0.333416,0.942776,0.00248517,0.5811,-0.813829,-0.002327,0.99695,0.0780437,-5.87792e-05,0.999995,0.0033013,3.21647e-05,0.999998,0.00177678,-7.2045e-05,0.999999,-0.00169444,2.02964e-05,0.99999,-0.00450319,-0.000167373,0.996161,-0.0875359,-0.000143576,0.561621,0.827392,0.00217435,
15.352,0.100433,0.994943,0.00158943,0.209723,-0.977758,-0.00234832,0.335623,0.941993,0.00244438,0.583002,-0.812467,-0.00247797,0.996946,0.0780913,1.70192e-05,0.999995,0.00321672,2.11492e-05,0.999998,0.00181564,-9.92926e-05,0.999998,-0.00178479,2.3763e-05,0.99999,-0.00440396,-9.29439e-05,0.996163,-0.0875188,-0.000267096,0.563508,0.826107,0.00231355,
15.3621,0.101846,0.994799,0.0015337,0.211788,-0.977313,-0.00219145,0.337709,0.941248,0.00225952,0.584937,-0.811075,-0.002425,0.996949,0.0780521,9.00981e-05,0.999995,0.00315199,-2.46143e-06,0.999998,0.00188275,-0.000115593,0.999998,-0.00186746,5.70158e-06,0.99999,-0.00439625,-1.49734e-05,0.996177,-0.0873532,-0.000407382,0.565555,0.824707,0.00256057,
